Order ID,Customer ID,Order Date,Product,Category,Unit Price,Quantity,Total Sales,Region,Payment Method,Return Status
45311f22,CUST9660,2025-05-17,Doll,Toys,41.27,5,206.35,North,COD,Not Returned
27108997,CUST8622,2024-12-01,Blender,Home & Kitchen,358.11,2,716.22,South,COD,Not Returned
258f8cfe,CUST3729,2024-07-29,Cookware Set,Home & Kitchen,220.38,2,440.76,West,UPI,Not Returned
ffbf7f16,CUST5624,2024-11-16,Comics,Books,325.92,1,325.92,West,Debit Card,Not Returned
6f61b6f4,CUST3782,2024-11-07,Dress,Clothing,170.81,3,512.43,West,Credit Card,Not Returned
06767e9b,CUST9352,2025-04-01,Remote Car,Toys,263.17,3,789.51,North,Credit Card,Not Returned
eb0f3376,CUST7875,2025-05-03,Vacuum Cleaner,Home & Kitchen,206.77,1,206.77,North,COD,Not Returned
0d0a37a9,CUST3171,2025-05-07,Desk Lamp,Home & Kitchen,100.8,1,100.8,South,COD,Not Returned
22a4aecb,CUST7102,2025-04-02,Doll,Toys,346.32,5,1731.6,West,Credit Card,Not Returned
01304936,CUST7895,2024-10-04,Jacket,Clothing,433.75,5,2168.75,South,Debit Card,Not Returned
51f4c9d4,CUST4087,2025-02-06,Biography,Books,166.31,2,332.62,East,Debit Card,Not Returned
66f83039,CUST4831,2025-02-19,Blender,Home & Kitchen,323.96,3,971.88,East,UPI,Not Returned
23f03623,CUST8671,2024-11-18,Blender,Home & Kitchen,450.9,1,450.9,East,Net Banking,Returned
1952bc6c,CUST4373,2024-11-23,Smartphone,Electronics,363.18,2,726.36,West,Credit Card,Not Returned
76e1451d,CUST3951,2024-11-11,Building Blocks,Toys,283.3,1,283.3,East,UPI,Returned
e40e1ad5,CUST8709,2025-04-27,Tablet,Electronics,153.32,4,613.28,West,Credit Card,Not Returned
b1523c3c,CUST8957,2024-09-04,Building Blocks,Toys,469.75,1,469.75,North,UPI,Not Returned
2253401c,CUST5480,2025-07-10,Textbook,Books,214.04,3,642.12,North,Net Banking,Not Returned
de475f85,CUST9252,2024-09-02,Jeans,Clothing,424.17,2,848.34,South,Debit Card,Not Returned
568ff605,CUST1041,2025-04-09,Puzzle,Toys,40.11,3,120.33,South,UPI,Not Returned
be12e96e,CUST5217,2025-05-13,Doll,Toys,448.42,2,896.84,East,COD,Returned
bd281888,CUST7788,2025-04-14,Headphones,Electronics,226.87,2,453.74,North,Net Banking,Not Returned
ebb549e7,CUST5650,2024-08-07,Cookware Set,Home & Kitchen,135.65,2,271.3,East,UPI,Not Returned
3380dd40,CUST8337,2025-02-06,T-Shirt,Clothing,263.6,2,527.2,West,COD,Not Returned
54432978,CUST9021,2024-10-03,Dress,Clothing,113.49,4,453.96,East,COD,Not Returned
f6bb3b91,CUST3855,2025-04-25,Desk Lamp,Home & Kitchen,218.42,4,873.68,South,UPI,Not Returned
53c5311f,CUST6558,2024-10-25,Smartphone,Electronics,239.15,4,956.6,North,UPI,Not Returned
ab32de5f,CUST4950,2024-09-04,Remote Car,Toys,463.07,4,1852.28,East,Debit Card,Returned
927d689e,CUST9766,2024-10-23,Jeans,Clothing,98.84,1,98.84,North,UPI,Not Returned
41b5f279,CUST5230,2025-03-08,Biography,Books,121.7,4,486.8,East,UPI,Not Returned
ec840605,CUST2190,2024-10-21,Comics,Books,239.47,3,718.41,East,COD,Not Returned
b343cbf7,CUST2062,2024-08-23,T-Shirt,Clothing,162.78,1,162.78,South,Net Banking,Not Returned
b4b7c166,CUST4656,2024-12-17,Building Blocks,Toys,74.05,1,74.05,East,COD,Not Returned
b8b5a522,CUST3118,2024-07-20,Smartphone,Electronics,194.98,5,974.9,North,Debit Card,Not Returned
f9e40b34,CUST6869,2025-06-26,Comics,Books,262.06,5,1310.3,West,Credit Card,Not Returned
3c0b70af,CUST1094,2024-10-31,Puzzle,Toys,108.52,3,325.56,North,Debit Card,Not Returned
81a07f70,CUST3520,2025-06-05,Dress,Clothing,210.49,5,1052.45,East,COD,Not Returned
2700b1a4,CUST4839,2024-12-03,Comics,Books,294.75,1,294.75,South,Credit Card,Not Returned
d15d1995,CUST3945,2024-08-04,Desk Lamp,Home & Kitchen,332.17,3,996.51,East,COD,Not Returned
ab6444f7,CUST1953,2024-09-10,Smartphone,Electronics,425.34,3,1276.02,East,Debit Card,Not Returned
96c03a8a,CUST8744,2025-03-17,Novel,Books,82.48,4,329.92,East,COD,Not Returned
8c65845e,CUST7838,2025-02-24,Blender,Home & Kitchen,425.27,4,1701.08,South,UPI,Not Returned
ed90fd6d,CUST2348,2024-12-26,Headphones,Electronics,458.87,2,917.74,East,UPI,Not Returned
a961101f,CUST8293,2025-01-11,Jacket,Clothing,425.02,2,850.04,West,Credit Card,Not Returned
cf889858,CUST1958,2025-06-13,Biography,Books,163.25,4,653.0,East,UPI,Not Returned
11e6f3c4,CUST2170,2025-07-10,Novel,Books,99.56,3,298.68,East,Net Banking,Not Returned
c60ed332,CUST7391,2025-01-02,Desk Lamp,Home & Kitchen,365.43,2,730.86,South,Credit Card,Not Returned
271de136,CUST2421,2025-06-04,Dress,Clothing,364.86,2,729.72,South,COD,Not Returned
d04085b2,CUST6873,2025-06-06,Jacket,Clothing,322.67,3,968.01,West,UPI,Not Returned
84086880,CUST8970,2024-12-17,Biography,Books,424.93,5,2124.65,South,COD,Not Returned
e956748e,CUST1617,2025-03-29,Jacket,Clothing,387.9,3,1163.7,East,UPI,Not Returned
2e929f88,CUST5290,2024-10-22,Tablet,Electronics,382.57,4,1530.28,East,Net Banking,Not Returned
750b3726,CUST2784,2024-11-17,Laptop,Electronics,347.43,4,1389.72,South,Debit Card,Not Returned
b61e164d,CUST1830,2024-12-18,Vacuum Cleaner,Home & Kitchen,266.21,4,1064.84,East,Credit Card,Not Returned
e3aa091d,CUST5399,2024-09-20,Tablet,Electronics,321.54,2,643.08,East,COD,Not Returned
e4e6712e,CUST7679,2025-07-12,Novel,Books,466.9,2,933.8,West,Net Banking,Not Returned
a525fdd8,CUST7910,2025-06-29,Blender,Home & Kitchen,204.16,3,612.48,East,Debit Card,Not Returned
845ec96f,CUST8237,2025-06-12,Smartphone,Electronics,400.34,3,1201.02,West,COD,Not Returned
ef0f87fb,CUST9944,2025-01-12,Puzzle,Toys,71.64,2,143.28,West,Credit Card,Not Returned
0d8d1bdc,CUST4299,2025-02-18,Jacket,Clothing,457.56,1,457.56,South,COD,Not Returned
47bb3f3f,CUST7495,2025-05-15,Tablet,Electronics,150.49,2,300.98,West,Net Banking,Not Returned
1ad1678d,CUST6799,2024-12-29,Comics,Books,379.73,5,1898.65,East,Credit Card,Not Returned
7c11402e,CUST2964,2025-02-18,Doll,Toys,41.82,3,125.46,West,Debit Card,Not Returned
d86d0eaa,CUST9787,2024-12-07,Remote Car,Toys,79.56,2,159.12,East,Credit Card,Not Returned
fde98d14,CUST2652,2025-06-02,Dress,Clothing,404.26,3,1212.78,East,Debit Card,Not Returned
f9bb63fe,CUST7941,2025-01-09,Jeans,Clothing,42.02,4,168.08,South,Debit Card,Not Returned
5d42e973,CUST6393,2024-07-25,Tablet,Electronics,50.86,5,254.3,North,UPI,Not Returned
7b1637c6,CUST3906,2025-04-15,Novel,Books,434.09,4,1736.36,North,Debit Card,Not Returned
07013937,CUST1386,2025-02-24,Headphones,Electronics,448.27,5,2241.35,East,Credit Card,Not Returned
9b9cc9fc,CUST7374,2025-03-30,Tablet,Electronics,142.92,1,142.92,West,Net Banking,Not Returned
079525be,CUST1847,2024-11-18,Textbook,Books,429.43,2,858.86,West,Credit Card,Not Returned
dab79334,CUST5355,2024-09-27,Remote Car,Toys,422.66,2,845.32,East,COD,Not Returned
42d1007b,CUST3327,2025-03-14,Doll,Toys,16.65,5,83.25,North,Credit Card,Not Returned
5aabc634,CUST5552,2025-03-08,Jacket,Clothing,105.76,5,528.8,West,Debit Card,Not Returned
08ece91e,CUST1688,2025-04-23,Desk Lamp,Home & Kitchen,306.91,5,1534.55,East,Net Banking,Not Returned
7c0f1871,CUST2290,2024-11-30,Vacuum Cleaner,Home & Kitchen,442.45,4,1769.8,East,Credit Card,Not Returned
61c85d19,CUST9489,2024-12-05,Comics,Books,447.3,1,447.3,West,Debit Card,Not Returned
65dec2c0,CUST3739,2025-05-14,Blender,Home & Kitchen,423.82,4,1695.28,North,COD,Not Returned
36a6437c,CUST6058,2025-03-23,Comics,Books,98.54,3,295.62,East,Net Banking,Not Returned
16790d1b,CUST6891,2024-12-01,Blender,Home & Kitchen,399.69,5,1998.45,West,UPI,Not Returned
5e79abf2,CUST3513,2025-04-06,Comics,Books,68.69,1,68.69,West,Credit Card,Not Returned
f95d5dd2,CUST8019,2024-12-13,Puzzle,Toys,390.51,4,1562.04,South,UPI,Not Returned
df91d3fa,CUST3873,2024-12-15,Novel,Books,186.54,2,373.08,East,UPI,Not Returned
3d0491f4,CUST8150,2025-05-09,Puzzle,Toys,129.1,4,516.4,South,Credit Card,Returned
16c1454b,CUST3638,2025-07-01,Blender,Home & Kitchen,495.03,3,1485.09,East,COD,Not Returned
4531e416,CUST6809,2024-10-05,T-Shirt,Clothing,395.46,1,395.46,South,COD,Not Returned
ca19b447,CUST3215,2025-03-10,Dress,Clothing,354.61,2,709.22,North,Net Banking,Not Returned
5bfba384,CUST6319,2025-02-12,Headphones,Electronics,154.81,3,464.43,South,Credit Card,Not Returned
9404cd16,CUST6058,2025-01-24,Laptop,Electronics,132.54,3,397.62,South,Net Banking,Returned
4a3dd0c4,CUST8222,2024-08-04,Smartphone,Electronics,36.04,4,144.16,South,COD,Not Returned
c090b035,CUST5441,2025-04-21,Laptop,Electronics,189.05,2,378.1,West,UPI,Not Returned
0a274d6a,CUST3060,2025-06-10,Blender,Home & Kitchen,466.38,4,1865.52,West,Debit Card,Not Returned
ad27806f,CUST4430,2024-11-28,Jeans,Clothing,81.86,3,245.58,South,UPI,Not Returned
f0cd8491,CUST9298,2025-04-19,Novel,Books,275.9,4,1103.6,South,Credit Card,Not Returned
d25add05,CUST6500,2024-07-21,Jacket,Clothing,306.28,1,306.28,East,Credit Card,Not Returned
9c375e10,CUST6509,2024-12-22,Jacket,Clothing,388.01,4,1552.04,West,Net Banking,Not Returned
5a044ff1,CUST4375,2024-08-19,Blender,Home & Kitchen,295.65,4,1182.6,South,Credit Card,Not Returned
7b76927e,CUST5772,2025-04-25,Doll,Toys,130.4,3,391.2,West,Debit Card,Returned
5f71f9b9,CUST6103,2025-04-03,Headphones,Electronics,364.55,2,729.1,West,UPI,Not Returned
2a9a0a7f,CUST2758,2024-10-05,Biography,Books,208.03,3,624.09,West,UPI,Not Returned
baae2943,CUST2984,2024-11-02,Tablet,Electronics,266.99,2,533.98,East,Debit Card,Returned
99287b45,CUST7558,2024-09-08,Comics,Books,118.23,1,118.23,West,UPI,Not Returned
de312e3a,CUST1695,2024-08-10,Smartphone,Electronics,148.12,1,148.12,East,COD,Returned
c74f4d53,CUST4402,2025-04-13,Building Blocks,Toys,288.5,1,288.5,West,Credit Card,Not Returned
2dca0b44,CUST7795,2024-07-26,Jacket,Clothing,112.71,2,225.42,East,Debit Card,Not Returned
1b21110f,CUST1379,2025-01-10,Desk Lamp,Home & Kitchen,206.09,1,206.09,South,Net Banking,Not Returned
7a5ad817,CUST9556,2025-03-22,Comics,Books,278.08,3,834.24,East,Debit Card,Not Returned
e1e95225,CUST2517,2025-06-20,Blender,Home & Kitchen,432.23,1,432.23,South,Net Banking,Not Returned
23c1a653,CUST2339,2024-10-24,Headphones,Electronics,177.5,2,355.0,West,UPI,Not Returned
0ce9f4f1,CUST6465,2024-07-29,Puzzle,Toys,231.61,4,926.44,West,COD,Not Returned
8c8ed76c,CUST5805,2025-03-22,Jacket,Clothing,397.59,3,1192.77,North,COD,Not Returned
c4e8c14d,CUST2750,2025-06-21,Jacket,Clothing,484.64,2,969.28,East,Net Banking,Not Returned
b25728b8,CUST9863,2025-06-02,Blender,Home & Kitchen,425.67,4,1702.68,West,Credit Card,Not Returned
b3bcba29,CUST1454,2024-10-24,Blender,Home & Kitchen,186.66,5,933.3,North,UPI,Not Returned
1868c685,CUST2534,2024-07-24,Comics,Books,232.59,2,465.18,East,COD,Not Returned
04683dc5,CUST8204,2024-11-28,Smartphone,Electronics,113.14,2,226.28,North,UPI,Not Returned
af5ade65,CUST1311,2024-07-26,Doll,Toys,336.95,5,1684.75,South,COD,Not Returned
0d803b12,CUST5876,2024-11-17,Comics,Books,38.38,1,38.38,East,Net Banking,Not Returned
a21e81ee,CUST4626,2025-04-03,Comics,Books,22.73,4,90.92,East,UPI,Not Returned
166fbeef,CUST9622,2025-06-26,Comics,Books,50.99,3,152.97,East,Net Banking,Returned
642cd447,CUST1808,2024-08-17,Novel,Books,231.1,2,462.2,North,Net Banking,Not Returned
f5d08885,CUST6343,2025-07-02,Headphones,Electronics,192.14,1,192.14,East,Credit Card,Not Returned
aed36feb,CUST9399,2025-05-25,Jacket,Clothing,227.13,5,1135.65,North,UPI,Not Returned
16c814f4,CUST8237,2024-07-18,Remote Car,Toys,488.81,4,1955.24,South,Debit Card,Not Returned
98402a25,CUST8578,2024-08-31,Blender,Home & Kitchen,329.58,5,1647.9,South,Net Banking,Not Returned
2772669a,CUST6656,2025-01-16,Jeans,Clothing,62.37,1,62.37,West,Debit Card,Not Returned
16e2cb6d,CUST7752,2024-08-06,Cookware Set,Home & Kitchen,23.56,3,70.68,South,Net Banking,Not Returned
82429391,CUST7916,2024-11-06,Vacuum Cleaner,Home & Kitchen,103.65,3,310.95,East,Net Banking,Returned
cdea96e7,CUST9638,2024-12-19,Puzzle,Toys,45.41,1,45.41,East,UPI,Returned
8e120615,CUST5278,2025-06-07,Novel,Books,303.25,3,909.75,South,Net Banking,Not Returned
9dfc8535,CUST6003,2024-10-12,Novel,Books,315.95,3,947.85,West,COD,Not Returned
2890c347,CUST8354,2025-05-01,Jacket,Clothing,430.42,1,430.42,East,COD,Not Returned
dfde6f42,CUST5255,2024-08-07,Textbook,Books,488.5,2,977.0,West,COD,Not Returned
7c0e177a,CUST4468,2025-01-02,Cookware Set,Home & Kitchen,429.58,1,429.58,West,Debit Card,Not Returned
59aa3cc9,CUST5041,2024-12-31,Laptop,Electronics,300.86,5,1504.3,South,Debit Card,Not Returned
55aac879,CUST1022,2025-05-15,Laptop,Electronics,136.79,4,547.16,South,Debit Card,Not Returned
5f2a1885,CUST6667,2024-12-13,Textbook,Books,136.98,3,410.94,East,Net Banking,Not Returned
8da21a6c,CUST2935,2025-03-29,Desk Lamp,Home & Kitchen,143.1,4,572.4,West,UPI,Not Returned
763a2638,CUST5322,2025-06-06,Desk Lamp,Home & Kitchen,476.96,1,476.96,West,COD,Not Returned
079cd5fa,CUST9500,2025-05-28,Headphones,Electronics,383.46,5,1917.3,East,Net Banking,Not Returned
5fdfe445,CUST3991,2025-07-12,Desk Lamp,Home & Kitchen,368.93,5,1844.65,West,Credit Card,Not Returned
f5986268,CUST9224,2025-02-27,Blender,Home & Kitchen,383.33,2,766.66,North,Debit Card,Not Returned
d38f22ac,CUST7669,2025-02-04,Dress,Clothing,353.7,1,353.7,West,UPI,Not Returned
b7967fe9,CUST1349,2025-01-10,Doll,Toys,251.98,3,755.94,East,Debit Card,Not Returned
ff6d4c08,CUST8767,2024-09-16,Puzzle,Toys,496.08,2,992.16,North,COD,Not Returned
3b7fd5fa,CUST9602,2024-09-10,Headphones,Electronics,117.92,2,235.84,West,Debit Card,Not Returned
3819b693,CUST3095,2024-11-11,Vacuum Cleaner,Home & Kitchen,203.76,4,815.04,North,Debit Card,Not Returned
a598571b,CUST2536,2024-09-01,Jeans,Clothing,385.2,5,1926.0,South,COD,Not Returned
f2a36643,CUST1973,2024-07-18,Smartphone,Electronics,306.02,5,1530.1,East,Credit Card,Not Returned
aea910e1,CUST1201,2024-09-20,Vacuum Cleaner,Home & Kitchen,298.92,5,1494.6,East,Net Banking,Not Returned
bd1816f8,CUST3211,2024-09-05,Laptop,Electronics,319.73,2,639.46,East,UPI,Not Returned
12055761,CUST8053,2024-12-31,T-Shirt,Clothing,238.01,1,238.01,West,Debit Card,Not Returned
c5684658,CUST4530,2025-01-08,Jacket,Clothing,468.43,3,1405.29,West,Debit Card,Not Returned
054e54f5,CUST2337,2025-04-15,Building Blocks,Toys,56.35,1,56.35,East,UPI,Not Returned
d02254ee,CUST9285,2025-01-13,Laptop,Electronics,110.4,4,441.6,West,Credit Card,Returned
c1895494,CUST6845,2025-03-03,Vacuum Cleaner,Home & Kitchen,359.89,5,1799.45,North,Net Banking,Not Returned
5b84ba76,CUST6497,2024-08-31,Remote Car,Toys,129.7,4,518.8,North,Net Banking,Not Returned
a35f2fa3,CUST2475,2025-02-20,Jacket,Clothing,43.12,1,43.12,South,Debit Card,Not Returned
d999b62f,CUST4732,2024-10-22,Tablet,Electronics,398.87,5,1994.35,South,Net Banking,Not Returned
0a9b7013,CUST9749,2025-02-10,Cookware Set,Home & Kitchen,464.93,1,464.93,West,Credit Card,Not Returned
4e8fbc9b,CUST7990,2025-05-26,Headphones,Electronics,144.47,1,144.47,South,Debit Card,Not Returned
c7563881,CUST7160,2025-03-10,Vacuum Cleaner,Home & Kitchen,427.59,2,855.18,North,Net Banking,Not Returned
c5703a7b,CUST3803,2024-11-08,Headphones,Electronics,58.19,1,58.19,South,Credit Card,Not Returned
8949acfb,CUST3391,2025-04-27,T-Shirt,Clothing,447.94,4,1791.76,South,UPI,Not Returned
f447f987,CUST4781,2024-09-09,Novel,Books,251.42,3,754.26,West,Debit Card,Not Returned
4de31b04,CUST7280,2024-10-06,Smartphone,Electronics,380.37,4,1521.48,East,Credit Card,Not Returned
0cb0d8f2,CUST2487,2025-03-14,Cookware Set,Home & Kitchen,215.96,2,431.92,East,Credit Card,Not Returned
ff19b4ed,CUST8870,2024-08-27,Biography,Books,318.15,5,1590.75,East,Debit Card,Not Returned
f843cea8,CUST1646,2024-11-28,Doll,Toys,263.38,2,526.76,East,Net Banking,Not Returned
9241ceda,CUST2787,2024-08-12,Tablet,Electronics,59.86,1,59.86,South,Credit Card,Returned
84c890a9,CUST9625,2024-09-30,Dress,Clothing,222.97,3,668.91,East,COD,Not Returned
1a4dea33,CUST8779,2024-12-03,Cookware Set,Home & Kitchen,347.61,4,1390.44,East,UPI,Not Returned
e991bc8c,CUST9066,2025-03-30,T-Shirt,Clothing,114.6,3,343.8,West,Net Banking,Not Returned
b44a5851,CUST3311,2024-10-05,Jeans,Clothing,206.54,1,206.54,East,Credit Card,Not Returned
a7dc1416,CUST2755,2024-09-29,Jeans,Clothing,16.65,4,66.6,East,Net Banking,Not Returned
aebf9436,CUST3446,2025-02-09,Dress,Clothing,143.39,3,430.17,West,UPI,Not Returned
6c8d53b6,CUST9393,2025-05-13,Smartphone,Electronics,370.12,5,1850.6,West,Credit Card,Not Returned
7d1b4768,CUST4864,2024-11-25,T-Shirt,Clothing,493.23,3,1479.69,South,Net Banking,Not Returned
4a39a371,CUST6336,2024-12-03,Tablet,Electronics,198.93,3,596.79,East,Credit Card,Not Returned
a6cab568,CUST6862,2024-09-14,Biography,Books,250.04,1,250.04,East,UPI,Not Returned
ebdb724a,CUST2239,2024-08-12,Laptop,Electronics,55.51,3,166.53,East,COD,Not Returned
7f2bce0a,CUST7787,2025-03-01,Puzzle,Toys,123.21,1,123.21,North,Credit Card,Not Returned
4948ebd9,CUST9650,2024-10-09,Tablet,Electronics,404.35,2,808.7,South,Debit Card,Not Returned
9e9b5550,CUST6758,2025-04-11,Tablet,Electronics,133.56,2,267.12,South,Credit Card,Not Returned
2d2c267b,CUST9811,2024-07-20,T-Shirt,Clothing,492.4,5,2462.0,West,Credit Card,Not Returned
6e0ca8bb,CUST7292,2025-01-27,Jacket,Clothing,145.38,5,726.9,West,Net Banking,Not Returned
ee170df9,CUST8427,2025-07-02,Headphones,Electronics,354.04,2,708.08,West,Credit Card,Not Returned
f2ae2c77,CUST9737,2025-01-03,Smartphone,Electronics,247.41,5,1237.05,South,Debit Card,Not Returned
9ce096fb,CUST7636,2025-05-18,Puzzle,Toys,486.07,5,2430.35,East,Debit Card,Returned
647e0f4a,CUST8028,2025-05-23,T-Shirt,Clothing,165.31,4,661.24,East,Net Banking,Not Returned
1db4e272,CUST9965,2024-11-14,Doll,Toys,327.65,4,1310.6,North,Net Banking,Not Returned
13861d56,CUST5528,2025-07-07,Textbook,Books,245.59,5,1227.95,West,Debit Card,Not Returned
dba82528,CUST6208,2025-06-28,Jacket,Clothing,265.86,5,1329.3,North,Net Banking,Not Returned
df4955c0,CUST6057,2024-09-13,Dress,Clothing,431.17,4,1724.68,South,UPI,Not Returned
61b239f4,CUST4323,2024-12-06,Novel,Books,159.05,5,795.25,North,Credit Card,Not Returned
3c069fb6,CUST6417,2025-03-27,Headphones,Electronics,196.09,5,980.45,East,Debit Card,Not Returned
86b44a20,CUST6503,2024-09-06,Jacket,Clothing,281.85,1,281.85,North,Net Banking,Not Returned
f148d291,CUST8804,2025-05-25,Textbook,Books,125.26,1,125.26,North,COD,Not Returned
24c8d523,CUST9495,2025-01-29,Remote Car,Toys,323.54,5,1617.7,West,Net Banking,Not Returned
6ada2f38,CUST4989,2025-01-20,Comics,Books,43.94,4,175.76,North,Credit Card,Not Returned
9a33fdaa,CUST6297,2025-06-06,Jacket,Clothing,398.61,2,797.22,North,Credit Card,Not Returned
0dac866a,CUST2579,2025-04-01,Headphones,Electronics,24.25,2,48.5,West,Credit Card,Not Returned
0bd56890,CUST3574,2025-05-03,Vacuum Cleaner,Home & Kitchen,461.72,4,1846.88,East,Net Banking,Not Returned
cfebfe2d,CUST3129,2025-07-12,Dress,Clothing,383.74,3,1151.22,West,UPI,Not Returned
410ff975,CUST2108,2025-04-09,Desk Lamp,Home & Kitchen,441.77,2,883.54,West,COD,Not Returned
65799fc8,CUST2043,2025-06-01,Desk Lamp,Home & Kitchen,227.25,4,909.0,West,Debit Card,Not Returned
5006df3d,CUST4996,2025-03-25,Puzzle,Toys,470.5,1,470.5,North,UPI,Not Returned
9322fa2a,CUST7622,2024-12-14,Tablet,Electronics,68.06,1,68.06,East,Net Banking,Not Returned
9300dad8,CUST9281,2024-10-21,Puzzle,Toys,169.52,4,678.08,East,Credit Card,Not Returned
50859904,CUST1152,2025-07-02,Vacuum Cleaner,Home & Kitchen,249.17,4,996.68,South,UPI,Not Returned
6e7d79ae,CUST5695,2025-01-14,Building Blocks,Toys,418.71,2,837.42,East,Net Banking,Not Returned
ae447839,CUST7768,2025-05-13,Desk Lamp,Home & Kitchen,488.82,2,977.64,South,Debit Card,Not Returned
a2efd195,CUST7178,2025-07-14,Vacuum Cleaner,Home & Kitchen,440.59,5,2202.95,South,UPI,Not Returned
3f8be06d,CUST9698,2025-06-11,T-Shirt,Clothing,143.31,4,573.24,South,UPI,Not Returned
f082914e,CUST4128,2024-12-14,Tablet,Electronics,383.96,3,1151.88,East,UPI,Not Returned
301ed369,CUST7603,2024-07-26,Vacuum Cleaner,Home & Kitchen,306.36,4,1225.44,North,COD,Not Returned
bfdf46cd,CUST1498,2025-01-04,Vacuum Cleaner,Home & Kitchen,170.41,4,681.64,South,COD,Not Returned
8ecd4dcf,CUST2376,2025-04-14,Cookware Set,Home & Kitchen,429.93,1,429.93,South,Debit Card,Not Returned
9fce034e,CUST9718,2024-11-17,Vacuum Cleaner,Home & Kitchen,34.02,1,34.02,North,Net Banking,Not Returned
